6.650222539901733398e-01 4.500524997711181641e-01 3.624660074710845947e-01 3.071448504924774170e-01 2.751597166061401367e-01 2.441390305757522583e-01 2.229995429515838623e-01 2.094375789165496826e-01 1.937135457992553711e-01 1.847562640905380249e-01 1.748629063367843628e-01 1.657665371894836426e-01 1.582473516464233398e-01 1.518309712409973145e-01 1.457548290491104126e-01 1.409177333116531372e-01 1.364763826131820679e-01 1.314913630485534668e-01 1.273777782917022705e-01 1.240730360150337219e-01
1.671118617057800293e+00 1.256686449050903320e+00 1.066704988479614258e+00 9.281511902809143066e-01 8.411076068878173828e-01 7.844721674919128418e-01 7.338874340057373047e-01 6.953945755958557129e-01 6.608865261077880859e-01 6.366622447967529297e-01 6.082865595817565918e-01 5.847714543342590332e-01 5.682876706123352051e-01 5.464919805526733398e-01 5.328493714332580566e-01 5.218887329101562500e-01 5.080549716949462891e-01 4.973072707653045654e-01 4.842051863670349121e-01 4.725530743598937988e-01
2.743821620941162109e+00 2.127330541610717773e+00 1.795798540115356445e+00 1.629412651062011719e+00 1.485381245613098145e+00 1.389369249343872070e+00 1.310040354728698730e+00 1.256996870040893555e+00 1.191113591194152832e+00 1.142741918563842773e+00 1.110867619514465332e+00 1.080019354820251465e+00 1.049401998519897461e+00 1.020113706588745117e+00 9.965659379959106445e-01 9.779145717620849609e-01 9.528846740722656250e-01 9.346695542335510254e-01 9.200138449668884277e-01 9.036104083061218262e-01
3.640147924423217773e+00 2.851549863815307617e+00 2.551287174224853516e+00 2.265217542648315430e+00 2.112208127975463867e+00 2.001245737075805664e+00 1.896847963333129883e+00 1.810572266578674316e+00 1.747978806495666504e+00 1.704391717910766602e+00 1.649214386940002441e+00 1.598545312881469727e+00 1.563603878021240234e+00 1.521643757820129395e+00 1.491546869277954102e+00 1.463865280151367188e+00 1.440663933753967285e+00 1.421790003776550293e+00 1.399464845657348633e+00 1.375192403793334961e+00
4.359031200408935547e+00 3.467743396759033203e+00 3.143151760101318359e+00 2.827122688293457031e+00 2.666393518447875977e+00 2.529787302017211914e+00 2.431938648223876953e+00 2.343852519989013672e+00 2.272908449172973633e+00 2.189051866531372070e+00 2.137664556503295898e+00 2.091437339782714844e+00 2.058075428009033203e+00 2.020662546157836914e+00 1.976817965507507324e+00 1.940565586090087891e+00 1.911232590675354004e+00 1.878031015396118164e+00 1.855856895446777344e+00 1.822934508323669434e+00
